sample_idx,data_model,fit_model,nll,bic,aic,n_params_fit,n_trials,fit_success,rmsse,true_Loss Aversion,est_Loss Aversion,err_Loss Aversion,true_Perception Shape,est_Perception Shape,err_Perception Shape,true_Learning Rate,est_Learning Rate,err_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,err_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Exploration Weight,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency),true_A_rew,est_A_rew,err_A_rew,true_A_pun,est_A_pun,err_A_pun,true_K',est_K',err_K',true_beta_F,est_beta_F,err_beta_F,true_beta_P,est_beta_P,err_beta_P
301,Agent,Agent,65.01343966031011,153.05273025056067,140.02687932062022,5,100,True,0.12772940332243668,3.76365282302194,5.0,0.24776496532626452,0.06696907712851882,0.09522780719263971,0.02883543884093968,0.3061795295925986,0.20518456907475802,-0.10305608216106181,0.11656609933330139,0.07540948431933829,-0.08399309186523082,3.149664925010837,3.9689248377269415,0.04098348737949498,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Agent,PVLDeltaAgent,137.04131041941696,292.50330158278626,282.0826208388339,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Agent,ORLAgent,76.19467029469702,175.41519151933448,162.38934058939404,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Agent,Agent,74.18444576679532,171.3947424635311,158.36889153359064,5,100,True,0.19771756854379316,3.76365282302194,1.7696411848412748,-0.3996015306975281,0.06696907712851882,0.20480477037237121,0.1406486665753596,0.3061795295925986,0.26469479308949606,-0.04233136377867605,0.11656609933330139,0.06017441361196941,-0.11508507290067752,3.149664925010837,3.7694308324502006,0.031003797270603494,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Agent,PVLDeltaAgent,137.62331677936282,293.667314302678,283.24663355872565,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Agent,ORLAgent,81.92309505932012,186.87204104858068,173.84619011864024,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Agent,Agent,31.424380023975612,85.87461097789168,72.84876004795123,5,100,True,0.20481193658691546,4.871836309113161,5.0,0.025684106390148113,0.15794358513071624,0.04343103501062539,-0.11684954093886821,0.2312968264245092,0.3067309651740064,0.07697361096887469,0.27338935296603234,0.4841872354216474,0.4301997601135001,6.8487771792800345,8.179184580921888,0.06655364690554544,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Agent,PVLDeltaAgent,138.27766740609988,294.9760155561521,284.55533481219976,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Agent,ORLAgent,49.85297576115177,122.731802452244,109.70595152230354,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Agent,Agent,30.303870791009324,83.63359251195911,70.60774158201865,5,100,True,0.14622596115107392,4.871836309113161,5.0,0.025684106390148113,0.15794358513071624,0.23127620067443092,0.07482919953440273,0.2312968264245092,0.1018258515172445,-0.1321132397012905,0.27338935296603234,0.13242614401445701,-0.2876800182685211,6.8487771792800345,7.266838355482787,0.020913515567921592,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Agent,PVLDeltaAgent,137.89231406586245,294.20530887567725,283.7846281317249,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Agent,ORLAgent,49.14224580138235,121.31034253270516,108.2844916027647,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Agent,Agent,35.75041549567079,94.52668192128203,81.50083099134157,5,100,True,0.05870269501841132,4.871836309113161,5.0,0.025684106390148113,0.15794358513071624,0.17284264432851368,0.015203121630405549,0.2312968264245092,0.13835160018563597,-0.09484206759068696,0.27338935296603234,0.25314947771018986,-0.04130586786906628,6.8487771792800345,5.347791548877148,-0.07508682493261062,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Agent,PVLDeltaAgent,137.3870753998435,293.19483154363934,282.774150799687,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Agent,ORLAgent,52.563848860950394,128.15354865184125,115.12769772190079,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Agent,Agent,16.9184627942573,56.862776518455064,43.8369255885146,5,100,True,0.021512770184990402,2.82755212428053,2.8630744782681896,0.007118708213959811,0.7849742332659065,0.7825861373646515,-0.0024368325523010143,0.24492771720715628,0.24205581660925107,-0.002930510814188988,0.03832595366646872,0.044851052345690985,0.013316527916780126,12.87015370245187,11.960341965953157,-0.045513343496683956,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Agent,PVLDeltaAgent,84.96468478933971,188.3500503226318,177.92936957867943,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Agent,ORLAgent,73.32129900170018,169.6684489333408,156.64259800340037,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Agent,Agent,11.481429967060931,45.98871086406233,32.962859934121866,5,100,True,0.02326772966382364,2.82755212428053,2.6903209195141726,-0.02750124344015181,0.7849742332659065,0.7943796264973652,0.009597340032100627,0.24492771720715628,0.27203595574472667,0.027661467895479984,0.03832595366646872,0.0483155278311082,0.020386886050284648,12.87015370245187,13.390557163472751,0.026033189645867028,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Agent,PVLDeltaAgent,83.03301794400531,184.486716631963,174.06603588801062,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Agent,ORLAgent,72.16097133965941,167.34779360925927,154.32194267931882,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Agent,Agent,23.842312066408542,70.71047506275755,57.684624132817085,5,100,True,0.025197221526573173,2.82755212428053,2.699213507539609,-0.02571916167152731,0.7849742332659065,0.7920834599633314,0.007254312956555984,0.24492771720715628,0.27821556189926855,0.033967188461339046,0.03832595366646872,0.055379378630584196,0.03480290809003158,12.87015370245187,12.674918600211061,-0.009766638431256034,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Agent,PVLDeltaAgent,87.08528235270958,192.59124544937154,182.17056470541917,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Agent,ORLAgent,74.73909351706006,172.50403796406056,159.4781870341201,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Agent,Agent,3.1865074642531455,29.39886585844675,16.37301492850629,5,100,True,0.30429554718747265,1.0383889709900826,0.01,-0.20608997414630914,0.02806192248797025,0.01,-0.01843053315099005,0.3640608064230471,0.01,-0.3612865371663746,0.36766402703327783,0.252487300715628,-0.23505454350540778,10.322124016219158,20.0,0.4841358671226034,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Agent,PVLDeltaAgent,138.63016115559608,295.6810030551445,285.26032231119217,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Agent,ORLAgent,33.45115154996599,89.92815402987245,76.90230309993198,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Agent,Agent,8.276646580912663,39.579144091765784,26.553293161825327,5,100,True,0.30167592225707734,1.0383889709900826,1.6247539892735086,0.11750801969607733,0.02806192248797025,0.33774670075721197,0.3160048757849406,0.3640608064230471,0.528115946227097,0.16740320388168356,0.36766402703327783,0.22997208829380322,-0.28100395661117267,10.322124016219158,20.0,0.4841358671226034,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Agent,PVLDeltaAgent,138.55536387125306,295.5314084864585,285.1107277425061,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Agent,ORLAgent,34.94026777934445,92.90638648862937,79.8805355586889,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Agent,Agent,11.639510484163706,46.304871898267876,33.279020968327416,5,100,True,0.2067564956501324,1.0383889709900826,0.020775603091234864,-0.20393053464906766,0.02806192248797025,0.36099542594232015,0.33972806474933664,0.3640608064230471,0.4952883988498405,0.13390570655795242,0.36766402703327783,0.27214765819476355,-0.19493136497655975,10.322124016219158,10.890854877965815,0.02845076847156862,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Agent,PVLDeltaAgent,138.61189799426612,295.6444767324846,285.22379598853223,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Agent,ORLAgent,37.6504404911587,98.32673191225786,85.3008809823174,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Agent,Agent,6.314058155340956,35.65396724062237,22.62811631068191,5,100,True,0.2487925888354112,4.429729126811815,4.197172263561437,-0.046604581813703104,0.5569759182913614,0.70431371641739,0.15034469196533537,0.9237508726714746,0.9057216616894638,-0.018397154063276352,0.22768403331689804,0.14647061293426997,-0.16574167425026137,9.393338728041302,19.525419456582206,0.506857465159625,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Agent,PVLDeltaAgent,67.93541165631963,154.29150405659163,143.87082331263926,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Agent,ORLAgent,69.75139477683724,162.52864048361494,149.5027895536745,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Agent,Agent,9.120557163242097,41.266965256424655,28.241114326484194,5,100,True,0.05899730563592233,4.429729126811815,4.267971081321835,-0.032416441981960024,0.5569759182913614,0.5850932361710879,0.028691140693598457,0.9237508726714746,0.99,0.06760115033523,0.22768403331689804,0.22270241913987904,-0.010166559544936747,9.393338728041302,11.476151751064807,0.1041927475249377,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Agent,PVLDeltaAgent,66.46224218552477,151.34516511500192,140.92448437104954,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Agent,ORLAgent,66.19251879761457,155.41088852516958,142.38503759522914,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Agent,Agent,7.441399679959269,37.908650289859,24.882799359918536,5,100,True,0.10192537389540204,4.429729126811815,5.0,0.11428274011787268,0.5569759182913614,0.6084972966185965,0.052572835027790955,0.9237508726714746,0.8451623500507718,-0.08019237002112532,0.22768403331689804,0.21888074058493767,-0.017965903534613005,9.393338728041302,12.818919736704173,0.1713647327995433,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Agent,PVLDeltaAgent,68.92768161143768,156.27604396682773,145.85536322287535,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Agent,ORLAgent,70.06700579657634,163.15986252309312,150.13401159315268,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Agent,Agent,7.491544966838178,38.008940863616814,24.983089933676354,5,100,True,0.16271036635694328,3.6742216721455567,3.885750708389664,0.042390588425672816,0.8482129754294588,0.9749480000430096,0.12932145368729672,0.4265222240843402,0.3912183873453865,-0.03602432320301399,0.16980834301618128,0.2252119364616577,0.11306855805199273,8.20103258769223,14.515153917662392,0.315863998497757,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Agent,PVLDeltaAgent,30.159396813735345,78.73947437142306,68.31879362747068,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Agent,ORLAgent,38.50764876640488,100.04114846275021,87.01529753280975,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Agent,Agent,5.51074832379589,34.04734757753224,21.021496647591782,5,100,True,0.1253133966737954,3.6742216721455567,3.976544311538814,0.06058569927720585,0.8482129754294588,0.9476714822030248,0.10148827221792442,0.4265222240843402,0.41993601533797803,-0.006720621169757323,0.16980834301618128,0.14918182622858545,-0.04209493221958333,8.20103258769223,13.20770320195652,0.2504587600932611,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Agent,PVLDeltaAgent,25.470772379268386,69.36222550248914,58.94154475853677,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Agent,ORLAgent,34.07206481053221,91.16998055100488,78.14412962106442,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Agent,Agent,3.4865712666218456,29.998993463184153,16.973142533243692,5,100,True,0.1796103189428064,3.6742216721455567,4.270278852105676,0.11945033666535457,0.8482129754294588,0.99,0.14468063731687872,0.4265222240843402,0.354488893927434,-0.07350339811929206,0.16980834301618128,0.17244978640022895,0.005390700783770767,8.20103258769223,15.144980108577423,0.34737106157504716,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Agent,PVLDeltaAgent,24.853149632221374,68.12698000839512,57.70629926444275,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Agent,ORLAgent,33.20078898613689,89.42742890221425,76.40157797227378,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Agent,Agent,18.383281696671904,59.79241432328427,46.76656339334381,5,100,True,0.21374032504356347,0.5775061260803337,0.6910573795040567,0.02275576220916292,0.6533714350443273,0.5175153692567479,-0.13862863855875446,0.1109995756936981,0.1595097694675862,0.04950019772845723,0.3505662471788926,0.18921123134611553,-0.3292959506791369,16.35119232333452,10.09963131724202,-0.3127344175133817,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Agent,PVLDeltaAgent,138.19254413472106,294.80576901339447,284.3850882694421,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Agent,ORLAgent,45.23384045190549,113.49353183375145,100.46768090381099,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Agent,Agent,15.202424247713513,53.430699425367486,40.404848495427025,5,100,True,0.16810575214567922,0.5775061260803337,0.3497264041627323,-0.04564723886124276,0.6533714350443273,0.5165297858868497,-0.1396343358749771,0.1109995756936981,0.2686583496908986,0.16087629999714334,0.3505662471788926,0.5,0.30496684249205586,16.35119232333452,16.927217425645395,0.0288156629470173,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Agent,PVLDeltaAgent,138.4658311991829,295.35234314231815,284.9316623983658,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Agent,ORLAgent,41.11190077583357,105.2496524816076,92.22380155166714,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Agent,Agent,11.648668042239873,46.323187014420206,33.297336084479745,5,100,True,0.09569836834849679,0.5775061260803337,0.5195924095965515,-0.011605955207170778,0.6533714350443273,0.7125824061653963,0.06041935828680509,0.1109995756936981,0.11091602283545933,-8.525801861099219e-05,0.3505662471788926,0.39623856095966536,0.09320880363423009,16.35119232333452,20.0,0.1825316496581031,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Agent,PVLDeltaAgent,138.42748634190266,295.2756534277577,284.85497268380533,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Agent,ORLAgent,43.85155419255607,110.7289593150526,97.70310838511215,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Agent,Agent,3.186501632086167,29.398854194112793,16.373003264172333,5,100,True,0.2431696404445505,1.1269403354906546,0.01,-0.22383573857528147,0.21322706731546043,0.01,-0.2073745584851637,0.3834440705502396,0.01,-0.38106537811248936,0.3697435281737025,0.2524956281656997,-0.23928142858776077,19.816461386159503,20.0,0.00918152145275123,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Agent,PVLDeltaAgent,138.61841069796907,295.6575021398905,285.23682139593814,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Agent,ORLAgent,35.09881372887585,93.22347838769215,80.1976274577517,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Agent,Agent,3.186503153213052,29.398857236366567,16.373006306426106,5,100,True,0.24316984178409168,1.1269403354906546,0.01,-0.22383573857528147,0.21322706731546043,0.01,-0.2073745584851637,0.3834440705502396,0.01,-0.38106537811248936,0.3697435281737025,0.252495126869087,-0.23928245164207246,19.816461386159503,20.0,0.00918152145275123,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Agent,PVLDeltaAgent,138.5141351751397,295.44895109423175,285.0282703502794,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,Agent,ORLAgent,34.17272015893793,91.37129124781632,78.34544031787586,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Agent,Agent,3.186503153213048,29.398857236366556,16.373006306426095,5,100,True,0.24316965184141345,1.1269403354906546,0.01,-0.22383573857528147,0.21322706731546043,0.01,-0.2073745584851637,0.3834440705502396,0.01,-0.38106537811248936,0.3697435281737025,0.25249559978966357,-0.2392814864980386,19.816461386159503,20.0,0.00918152145275123,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Agent,PVLDeltaAgent,138.5141351751402,295.44895109423277,285.0282703502804,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Agent,ORLAgent,34.17272015893722,91.3712912478149,78.34544031787443,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Agent,Agent,16.42039309758805,55.86663712511656,42.8407861951761,5,100,True,0.05645880568731539,4.131621129280455,3.5926729527383503,-0.10800564660162414,0.4369492959044136,0.46772418561156714,0.031402948680768906,0.8535885583186796,0.8205185204393763,-0.03374493661153397,0.04583687926379851,0.03939324313092623,-0.013150277822188323,11.98984749093755,12.878215384610513,0.04444061499114376,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Agent,PVLDeltaAgent,86.60886568626577,191.63841211648392,181.21773137253155,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Agent,ORLAgent,76.6807997940112,176.38745051796286,163.3615995880224,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Agent,Agent,12.274326922883803,47.574504775708064,34.5486538457676,5,100,True,0.09939128003683383,4.131621129280455,5.0,0.17402382178748402,0.4369492959044136,0.4238548855616884,-0.013361643206862488,0.8535885583186796,0.9082097002054708,0.05573585906815421,0.04583687926379851,0.0426886150757257,-0.006425028955250623,11.98984749093755,14.501162931012065,0.1256285862968742,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Agent,PVLDeltaAgent,90.467063571646,199.35480788724436,188.934127143292,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Agent,ORLAgent,78.49860037163543,180.02305167321134,166.99720074327087,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Agent,Agent,21.720223946650833,66.46629882324213,53.440447893301666,5,100,True,0.13853455699937636,4.131621129280455,2.82098665025922,-0.2626522002046563,0.4369492959044136,0.4631747425934503,0.026760659886772144,0.8535885583186796,0.7732373163997904,-0.08199106318254,0.04583687926379851,0.049062953808577274,0.006583825601589319,11.98984749093755,9.199045529386211,-0.13960990302908147,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Agent,PVLDeltaAgent,88.47230414668323,195.36528903731883,184.94460829336646,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Agent,ORLAgent,78.15292612441279,179.33170317876602,166.30585224882557,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Agent,Agent,49.66469336247591,122.35523765489228,109.32938672495182,5,100,True,0.30267898090639245,0.7700626280612517,3.675576004597808,0.5822672097267647,0.3180578170173691,0.01,-0.3143447112422134,0.5074690458614929,0.6299583659847657,0.12498910216660496,0.039999441076652875,0.04936634096388574,0.019116122218842575,8.962143786219107,7.66088466531191,-0.0650955037972585,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Agent,PVLDeltaAgent,138.0538204724969,294.52832168894616,284.1076409449938,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,Agent,ORLAgent,64.9126454447353,152.85114181941105,139.8252908894706,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Agent,Agent,36.834481837486535,96.69481460491353,83.66896367497307,5,100,True,0.15697362879716828,0.7700626280612517,0.44853737350956574,-0.06443391874783286,0.3180578170173691,0.4716764517658832,0.15675370892705517,0.5074690458614929,0.28011467323348427,-0.23199425778368227,0.039999441076652875,0.029321946935214636,-0.02179080437028212,8.962143786219107,12.969327176916932,0.20045939923450856,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Agent,PVLDeltaAgent,138.0873439510684,294.5953686460891,284.1746879021368,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Agent,ORLAgent,56.630849195791306,136.28754932152307,123.26169839158261,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Agent,Agent,53.19199933877413,129.40984960748872,116.38399867754826,5,100,True,0.07210176529732402,0.7700626280612517,1.1208025322426527,0.07028855795218457,0.3180578170173691,0.22704546990466046,-0.09286974195174354,0.5074690458614929,0.6128069125197079,0.10748761903899488,0.039999441076652875,0.033506520316696035,-0.01325085869378947,8.962143786219107,8.43368177670363,-0.026436318635091424,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Agent,PVLDeltaAgent,137.0190909119057,292.45886256776373,282.0381818238114,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,Agent,ORLAgent,72.96242265732151,168.95069624458347,155.92484531464302,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Agent,Agent,4.756437989389983,32.53872690872043,19.512875978779967,5,100,True,0.4308566615896348,3.692778920102041,1.1293215232959042,-0.5137189171956186,0.03971291406449153,0.6992359265227333,0.6729826657737161,0.22240307802304693,0.03685422735332863,-0.18933556190787582,0.4449515397223158,0.24346034869908123,-0.41120651229231553,18.39633732355702,20.0,0.08022324544487143,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Agent,PVLDeltaAgent,138.5618711559531,295.54442305585854,285.1237423119062,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,Agent,ORLAgent,37.09152726038024,97.20890545070094,84.18305452076048,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Agent,Agent,7.516397952660708,38.058646835261875,25.032795905321414,5,100,True,0.4817885880502734,3.692778920102041,0.2986465608065541,-0.6801868455501977,0.03971291406449153,0.53198496990509,0.5023184243271414,0.22240307802304693,0.17350212736011067,-0.049898929247894144,0.4449515397223158,0.12030687442672662,-0.6625401332563046,18.39633732355702,19.687812353928592,0.06460605454585154,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Agent,PVLDeltaAgent,138.6182260396845,295.6571328233213,285.236452079369,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,Agent,ORLAgent,33.15779425633818,89.34143944261682,76.31558851267636,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Agent,Agent,3.186511642970418,29.398874215881296,16.373023285940835,5,100,True,0.38815083297130265,3.692778920102041,0.01,-0.7380318477158399,0.03971291406449153,0.01,-0.030319300065807686,0.22240307802304693,0.01,-0.21673783471739483,0.4449515397223158,0.2524844177200643,-0.39279004490255415,18.39633732355702,20.0,0.08022324544487143,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,Agent,PVLDeltaAgent,138.62406052262685,295.66880178920604,285.2481210452537,4,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
